# created by program: /home/aporutho/.conda/envs/westpa-2020.05/westpa-2020.05/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bluehive
# created at:         Fri Oct 28 11:04:54 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DAPC_CHOL/298K/multi_west/clucountchol.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
4.039999999999999841e-02 4.745095245466854905e+00 5.243855248248330270e-02 6.762449341849205986e-01
1.212000000000000022e-01 0.000000000000000000e+00 inf -inf
2.020000000000000129e-01 0.000000000000000000e+00 inf -inf
2.827999999999999958e-01 0.000000000000000000e+00 inf -inf
3.635999999999999788e-01 0.000000000000000000e+00 inf -inf
4.444000000000000172e-01 0.000000000000000000e+00 inf -inf
5.252000000000000002e-01 0.000000000000000000e+00 inf -inf
6.059999999999999831e-01 0.000000000000000000e+00 inf -inf
6.867999999999999661e-01 0.000000000000000000e+00 inf -inf
7.675999999999999490e-01 0.000000000000000000e+00 inf -inf
8.483999999999999320e-01 0.000000000000000000e+00 inf -inf
9.292000000000000259e-01 0.000000000000000000e+00 inf -inf
1.010000000000000009e+00 5.000560755018871539e+00 0.000000000000000000e+00 6.990187081670571345e-01
1.090799999999999992e+00 0.000000000000000000e+00 inf -inf
1.171599999999999975e+00 0.000000000000000000e+00 inf -inf
1.252399999999999958e+00 0.000000000000000000e+00 inf -inf
1.333199999999999941e+00 0.000000000000000000e+00 inf -inf
1.413999999999999924e+00 0.000000000000000000e+00 inf -inf
1.494799999999999907e+00 0.000000000000000000e+00 inf -inf
1.575599999999999890e+00 0.000000000000000000e+00 inf -inf
1.656399999999999872e+00 0.000000000000000000e+00 inf -inf
1.737199999999999855e+00 0.000000000000000000e+00 inf -inf
1.817999999999999838e+00 0.000000000000000000e+00 inf -inf
1.898800000000000043e+00 0.000000000000000000e+00 inf -inf
1.979600000000000026e+00 1.977163115762640144e+00 9.278870096559649339e-01 2.960425000437622578e-01
2.060400000000000009e+00 0.000000000000000000e+00 inf -inf
2.141199999999999992e+00 0.000000000000000000e+00 inf -inf
2.221999999999999975e+00 0.000000000000000000e+00 inf -inf
2.302799999999999958e+00 0.000000000000000000e+00 inf -inf
2.383599999999999941e+00 0.000000000000000000e+00 inf -inf
2.464399999999999924e+00 0.000000000000000000e+00 inf -inf
2.545199999999999907e+00 0.000000000000000000e+00 inf -inf
2.625999999999999890e+00 0.000000000000000000e+00 inf -inf
2.706799999999999873e+00 0.000000000000000000e+00 inf -inf
2.787599999999999856e+00 0.000000000000000000e+00 inf -inf
2.868399999999999839e+00 0.000000000000000000e+00 inf -inf
2.949199999999999822e+00 0.000000000000000000e+00 inf -inf
3.029999999999999805e+00 5.222390496750493050e-01 2.259179903506761011e+00 -2.821306575526499882e-01
3.110799999999999788e+00 0.000000000000000000e+00 inf -inf
3.191599999999999770e+00 0.000000000000000000e+00 inf -inf
3.272399999999999753e+00 0.000000000000000000e+00 inf -inf
3.353199999999999736e+00 0.000000000000000000e+00 inf -inf
3.433999999999999719e+00 0.000000000000000000e+00 inf -inf
3.514799999999999702e+00 0.000000000000000000e+00 inf -inf
3.595599999999999685e+00 0.000000000000000000e+00 inf -inf
3.676399999999999668e+00 0.000000000000000000e+00 inf -inf
3.757199999999999651e+00 0.000000000000000000e+00 inf -inf
3.838000000000000078e+00 0.000000000000000000e+00 inf -inf
3.918800000000000061e+00 0.000000000000000000e+00 inf -inf
3.999600000000000044e+00 1.177409089173541562e-01 3.748818812862291239e+00 -9.290726159141352580e-01
4.080400000000000027e+00 0.000000000000000000e+00 inf -inf
4.161200000000000010e+00 0.000000000000000000e+00 inf -inf
4.241999999999999993e+00 0.000000000000000000e+00 inf -inf
4.322799999999999976e+00 0.000000000000000000e+00 inf -inf
4.403599999999999959e+00 0.000000000000000000e+00 inf -inf
4.484399999999999942e+00 0.000000000000000000e+00 inf -inf
4.565199999999999925e+00 0.000000000000000000e+00 inf -inf
4.645999999999999908e+00 0.000000000000000000e+00 inf -inf
4.726799999999999891e+00 0.000000000000000000e+00 inf -inf
4.807599999999999874e+00 0.000000000000000000e+00 inf -inf
4.888399999999999856e+00 0.000000000000000000e+00 inf -inf
4.969199999999999839e+00 1.327169648050686643e-02 5.931671652665039041e+00 -1.877073559047311768e+00
5.049999999999999822e+00 0.000000000000000000e+00 inf -inf
5.130799999999999805e+00 0.000000000000000000e+00 inf -inf
5.211599999999999788e+00 0.000000000000000000e+00 inf -inf
5.292399999999999771e+00 0.000000000000000000e+00 inf -inf
5.373199999999999754e+00 0.000000000000000000e+00 inf -inf
5.453999999999999737e+00 0.000000000000000000e+00 inf -inf
5.534799999999999720e+00 0.000000000000000000e+00 inf -inf
5.615599999999999703e+00 0.000000000000000000e+00 inf -inf
5.696399999999999686e+00 0.000000000000000000e+00 inf -inf
5.777199999999999669e+00 0.000000000000000000e+00 inf -inf
5.857999999999999652e+00 0.000000000000000000e+00 inf -inf
5.938799999999999635e+00 0.000000000000000000e+00 inf -inf
